AdmGUIDValue_tab,DarInstitutionCode,DarBasisOfRecord,DarCatalogNumber,DarCollectorNumber,DarCollector,DarRelatedInformation,DarYearCollected,DarContinentOcean,DarCountry,DarStateProvince,DarCounty,DarLocality,DarMinimumElevation,DarMaximumElevation,DarDecimalLatitude,DarDecimalLongitude,DarGeorefMethod,DarCoordinateUncertaintyInMeter,DarIdentifiedBy,DarTypeStatus,DarScientificName,DarKingdom,DarPhylum,DarFamily,DarGenus,DarSpecies,DarSubspecies,DarSpecificEpithet,DarInfraspecificEpithet,DarInfraspecificRank,DarScientificNameAuthor
8d6492bc-b383-4e7a-9a6e-86b933176439,NY,PreservedSpecimen,2235989,13989,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2357504,2013,North America,United States of America,New York,New York Co.,"Central Park, Tennis House, along the West Drive, between 96th and 97th Sts and between Adam Clayton Powell Blvd and Central Park West",30,30,40.7912,-73.9634,GPS,25,D. E. Atha,,Plantago rugelii Decne.,Plantae,Magnoliophyta,Plantaginaceae,Plantago,rugelii,,Species,Decne.,,
75477079-be50-4f48-8911-01adf63971c1,NY,PreservedSpecimen,2235991,13991,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2357690,2013,North America,United States of America,New York,New York Co.,"Central Park, North Meadow, E of the North Meadow Recreation Center and N of the 97th St. Transverse, between 97th and 98th Sts and between Lenox Ave and Adam Clayton Powell Jr. Blvd",24,24,40.7904,-73.9587,GPS,25,D. E. Atha,,Acer saccharum Marshall,Plantae,Magnoliophyta,Sapindaceae,Acer,saccharum,,Species,Marshall,,
b4529f4b-35e1-47d2-a4bd-c30427ccfeed,NY,PreservedSpecimen,2235992,13992,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2357958,2013,North America,United States of America,New York,New York Co.,"Central Park, Mount, compost area, between 105th and 106th Sts and between 5th and Lenox Avenues",22,22,40.7948,-73.9535,GPS,25,D. E. Atha,,Setaria faberi R.A.W.Herrm.,Plantae,Magnoliophyta,Poaceae,Setaria,faberi,,Species,R.A.W.Herrm.,,
778ca4cd-d398-45d5-8bd1-9f24d8973aec,NY,PreservedSpecimen,2235993,13993,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2357959,2013,North America,United States of America,New York,New York Co.,"Central Park, East Meadow, plant nursery, E of the East Drive, between 101th and 102th Sts and between 5th and Lenox Avenues",23,23,40.7921,-73.955,GPS,25,D. E. Atha,,Cyperus iria L.,Plantae,Magnoliophyta,Cyperaceae,Cyperus,iria,,Species,L.,,
aa4e6d72-49ed-49f7-a34d-44d5db68ae87,NY,PreservedSpecimen,2235994,13994,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2357961,2013,North America,United States of America,New York,New York Co.,"Central Park, East Meadow, plant nursery, E of the East Drive, between 101th and 102th Sts and between 5th and Lenox Avenues",23,23,40.7921,-73.955,GPS,25,,,Echinochloa crus-galli (L.) P.Beauv.,Plantae,Magnoliophyta,Poaceae,Echinochloa,crus-galli,,Species,(L.) P.Beauv.,,
94e7f36b-12bb-4438-ba13-51b32f8e92cc,NY,PreservedSpecimen,2235996,13996,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2357968,2013,North America,United States of America,New York,New York Co.,"Central Park, Pool, W of The Pool, between 101st and 102nd Sts and between Central Park West and Adam Clayton Powell Jr. Blvd.",17,17,40.7948,-73.9618,GPS,25,D. E. Atha,,Helianthus strumosus L.,Plantae,Magnoliophyta,Asteraceae,Helianthus,strumosus,,Species,L.,,
c31c73e9-826a-4483-8ef1-21c7e2a52aa9,NY,PreservedSpecimen,2235997,13997,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2357973,2013,North America,United States of America,New York,New York Co.,"Central Park, Pool, W of The Pool, between 101st and 102nd Sts and between Central Park West and Adam Clayton Powell Jr. Blvd.",17,17,40.7948,-73.9618,GPS,25,D. E. Atha,,Eutrochium purpureum (L.) E.E. Lamont,Plantae,Magnoliophyta,Asteraceae,Eutrochium,purpureum,,Species,(L.) E.E. Lamont,,
954dd02b-3f3f-4c08-b06f-cf948a5d42c0,NY,PreservedSpecimen,2319150,14000,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2384047,2013,North America,United States of America,New York,New York Co.,"Central Park, Tavern, NW of the Sheep Meadow, between 69th and 70th Sts and between Central Park West and Adam Clayton Powell Jr. Blvd.",17,17,40.7742,-73.9767,GPS,25,R. C. Moran,,Athyrium filix-femina (L.) Roth,Plantae,Pteridophyta,Athyriaceae,Athyrium,filix-femina,,Species,(L.) Roth,,
f3498ef1-612b-45b3-84c3-760327310669,NY,PreservedSpecimen,2319001,14001,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2384048,2013,North America,United States of America,New York,New York Co.,"Central Park, Tavern, NW of the Sheep Meadow, between 69th and 70th Sts and between Central Park West and Adam Clayton Powell Jr. Blvd.",25,25,40.7742,-73.9766,GPS,25,D. E. Atha,,Celtis sinensis Pers.,Plantae,Magnoliophyta,Ulmaceae,Celtis,sinensis,,Species,Pers.,,
f3341c73-5b18-4bdb-a647-64a07972d814,NY,PreservedSpecimen,2332775,14175,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2400637,2013,North America,United States of America,New York,New York Co.,"Central Park, Castle and Turtle Pond, on rock outcrop N of Belvedere Castle, between 78th St and 79th St and between 6th and 7th Avenues",33,33,40.7796,-73.9691,GPS,50,D. E. Atha,,Mollugo verticillata L.,Plantae,Magnoliophyta,Molluginaceae,Mollugo,verticillata,,Species,L.,,
636eb6a2-39fd-4e31-8e71-f168e47887f7,NY,PreservedSpecimen,2332776,14176,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2400641,2013,North America,United States of America,New York,New York Co.,"Central Park, Castle and Turtle Pond, on rock outcrop N of Belvedere Castle, between 78th St and 79th St and between 6th and 7th Avenues",33,33,40.7796,-73.9691,GPS,50,D. E. Atha,,Eragrostis capillaris (L.) Nees,Plantae,Magnoliophyta,Poaceae,Eragrostis,capillaris,,Species,(L.) Nees,,
387d4218-24de-443d-8841-ac45b517b663,NY,PreservedSpecimen,2332777,14177,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2400643,2013,North America,United States of America,New York,New York Co.,"Central Park, Ramble, at NOAA weather station, between 78th St and 79th St and between 6th and 7th Avenues",34,34,40.779,-73.9692,GPS,50,D. E. Atha,,Acalypha rhomboidea Raf.,Plantae,Magnoliophyta,Euphorbiaceae,Acalypha,rhomboidea,,Species,Raf.,,
6da47b84-e220-4e84-aeec-95abc5290d3d,NY,PreservedSpecimen,2332779,14179,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2400883,2013,North America,United States of America,New York,New York Co.,"Central Park, Ramble, at NOAA weather station, between 78th St and 79th St and between 6th and 7th Avenues",34,34,40.779,-73.9692,GPS,50,D. E. Atha,,Quercus cerris L.,Plantae,Magnoliophyta,Fagaceae,Quercus,cerris,,Species,L.,,
1a741f24-a722-4f4c-8950-7664ed63106b,NY,PreservedSpecimen,2332778,14178,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2400882,2013,North America,United States of America,New York,New York Co.,"Central Park, Ramble, at NOAA weather station, between 78th St and 79th St and between 6th and 7th Avenues",34,34,40.779,-73.9692,GPS,50,D. E. Atha,,Euphorbia maculata L.,Plantae,Magnoliophyta,Euphorbiaceae,Euphorbia,maculata,,Species,L.,,
762fd24d-04da-43ad-90f0-4f9b99fc30df,NY,PreservedSpecimen,2332749,14249,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2407042,2014,North America,United States of America,New York,New York Co.,"Central Park, North Meadow, between North Meadow and East Meadow, north of the 96th St. Transverse, between 97th and 98th Sts and between Lenox Ave and Adam Clayton Powell, Jr. Blvd.",26,26,40.7898,-73.9578,GPS,25,D. E. Atha,,Juniperus virginiana L.,Plantae,Pinophyta,Cupressaceae,Juniperus,virginiana,,Species,L.,,
08f1b962-7cc5-4e75-a16d-e5176bd407f8,NY,PreservedSpecimen,2235978,13978,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2356179,2013,North America,United States of America,New York,New York Co.,"Central Park, Meer and Forts, between 107th and 108th Sts and between 5th and Lenox Avenues",6,6,40.7953,-73.951,GPS,25,D. E. Atha,,Bidens frondosa L.,Plantae,Magnoliophyta,Asteraceae,Bidens,frondosa,,Species,L.,,
9720a845-b7b4-4a1b-a74f-a0298e6524fc,NY,PreservedSpecimen,2235979,13979,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2356180,2013,North America,United States of America,New York,New York Co.,"Central Park, Meer and Forts, between 107th and 108th Sts and between 5th and Lenox Avenues",6,6,40.7953,-73.951,GPS,25,D. E. Atha,,Eclipta prostrata (L.) L.,Plantae,Magnoliophyta,Asteraceae,Eclipta,prostrata,,Species,(L.) L.,,
085da59c-5bdd-433b-9539-ef1894637330,NY,PreservedSpecimen,2235980,13980,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2356181,2013,North America,United States of America,New York,New York Co.,"Central Park, Meer and Forts, between 107th and 108th Sts and between 5th and Lenox Avenues",6,6,40.7953,-73.951,GPS,25,D. E. Atha,,Bidens frondosa L.,Plantae,Magnoliophyta,Asteraceae,Bidens,frondosa,,Species,L.,,
8da2ef40-33af-41ab-9bcc-58baf4f1bd6e,NY,PreservedSpecimen,2235981,13981,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2356182,2013,North America,United States of America,New York,New York Co.,"Central Park, Meer and Forts, between 107th and 108th Sts and between 5th and Lenox Avenues",6,6,40.7953,-73.951,GPS,25,D. E. Atha,,Bidens frondosa L.,Plantae,Magnoliophyta,Asteraceae,Bidens,frondosa,,Species,L.,,
9b681aa5-7b7f-4d7f-9069-68707b348ca4,NY,PreservedSpecimen,2235982,13982,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2356183,2013,North America,United States of America,New York,New York Co.,"Central Park, Meer and Forts, between 107th and 108th Sts and between 5th and Lenox Avenues",6,6,40.7953,-73.951,GPS,25,D. E. Atha,,Bidens frondosa L.,Plantae,Magnoliophyta,Asteraceae,Bidens,frondosa,,Species,L.,,
ec07c094-791c-479f-b790-1bc40fca8e35,NY,PreservedSpecimen,2235983,13983,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2356185,2013,North America,United States of America,New York,New York Co.,"Central Park, Meer and Forts, between 108th and 109th Sts and between Lenox Ave and Adam Clayton Powell Jr. Blvd.",6,6,40.7975,-73.9541,GPS,25,D. E. Atha,,Scirpus cyperinus (L.) Kunth,Plantae,Magnoliophyta,Cyperaceae,Scirpus,cyperinus,,Species,(L.) Kunth,,
f9c53030-22e3-41a4-ae0d-903ac1bdecfc,NY,PreservedSpecimen,2235984,13984,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2356188,2013,North America,United States of America,New York,New York Co.,"Central Park, Meer and Forts, between 108th and 109th Sts and between Lenox Ave and Adam Clayton Powell Jr. Blvd.",6,6,40.7975,-73.9532,GPS,25,D. E. Atha,,Plantago rugelii Decne.,Plantae,Magnoliophyta,Plantaginaceae,Plantago,rugelii,,Species,Decne.,,
8c5d604d-6169-4ad8-945a-9b5824ac8379,NY,PreservedSpecimen,2235995,13995,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2357963,2013,North America,United States of America,New York,New York Co.,"Central Park, Meer and Forts, between 106th and 107th Sts and between 5th and Lenox Avenues",6,6,40.7946,-73.9517,GPS,25,D. E. Atha,,Myrica pensylvanica Mirb.,Plantae,Magnoliophyta,Myricaceae,Myrica,pensylvanica,,Species,Mirb.,,
47c6d292-60d1-4faa-b157-79a7acdac96d,NY,PreservedSpecimen,2589647,15047,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2912160,2015,North America,United States of America,New York,New York Co.,Central Park. North Woods. Between 108th and 109th Streets and between 7th and 8th Aves,36,36,40.799,-73.9561,GPS,,D. E. Atha,,Malus hupehensis (Pamp.) Rehder,Plantae,Magnoliophyta,Rosaceae,Malus,hupehensis,,Species,(Pamp.) Rehder,,
fa560578-73df-4036-8a9e-67893c115963,NY,PreservedSpecimen,2589648,15048,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2912163,2015,North America,United States of America,New York,New York Co.,Central Park. North Woods. Between 108th and 109th Streets and between 6th and 7th Aves,36,36,40.7986,-73.9555,GPS,,D. E. Atha,,Malus pumila Mill.,Plantae,Magnoliophyta,Rosaceae,Malus,pumila,,Species,Mill.,,
a97ea32c-0707-49c6-8ff6-8af32f8c8351,NY,PreservedSpecimen,2920862,15862,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3284653,2016,North America,United States of America,New York,New York Co.,"Central Park, North Meadow, between 101st and 102nd Streets and between 6th and 7th Avenues. 40.793115, -73.958196 (WGS84, ±25), ca 24 m elev",24,24,40.7931,-73.9582,GPS,25,D. E. Atha,,Schizachyrium scoparium (Michx.) Nash,Plantae,Magnoliophyta,Poaceae,Schizachyrium,scoparium,,Species,(Michx.) Nash,,
63f14bd3-c98c-4e1b-8569-0e74040222bd,NY,PreservedSpecimen,2456435,14635,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2652380,2014,North America,United States of America,New York,New York Co.,"Central Park.  Ramble, on the Point.  Between 76th and 77th Sts at 6th Ave",21,21,40.7769,-73.9685,GPS,,D. E. Atha,,Aegopodium podagraria L.,Plantae,Magnoliophyta,Apiaceae,Aegopodium,podagraria,,Species,L.,,
e69ed136-d145-43d5-9082-16908aad1935,NY,PreservedSpecimen,2456434,14634,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2652376,2014,North America,United States of America,New York,New York Co.,"Central Park.  Ramble, on the Point.  Between 76th and 77th Sts at 6th Ave",21,21,40.7769,-73.9685,GPS,,D. E. Atha,,Rubus canadensis L.,Plantae,Magnoliophyta,Rosaceae,Rubus,canadensis,,Species,L.,,
3cf96722-33de-4be7-bf22-2b78e1e49b2c,NY,PreservedSpecimen,2589649,15049,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2912162,2015,North America,United States of America,New York,New York Co.,"Central Park, Meer and Forts, Harlem Meer. Between 108th and 109th Streets and between 6th and 7th Aves",6,6,40.7977,-73.9532,GPS,,D. E. Atha,,Poa pratensis L.,Plantae,Magnoliophyta,Poaceae,Poa,pratensis,,Species,L.,,
3e390d46-6203-4b1b-bd13-da51b85263f5,NY,PreservedSpecimen,2920852,15852,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3284350,2016,North America,United States of America,New York,New York Co.," Central Park, Meer and Forts, between 109th and 110th Streets and between 5th and 6th Avenues",20,20,40.7975,-73.9518,GPS,25,D. E. Atha,,Fatoua villosa (Thunb.) Nakai,Plantae,Magnoliophyta,Moraceae,Fatoua,villosa,,Species,(Thunb.) Nakai,,
06a00d47-2b93-4e9e-a2a8-145a9c94c188,NY,PreservedSpecimen,2920853,15853,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3284352,2016,North America,United States of America,New York,New York Co.," Central Park, Meer and Forts, between 109th and 110th Streets and between 6th and 7th Avenues",20,20,40.7977,-73.9531,GPS,25,D. E. Atha,,Bidens connata Muhl. ex Willd.,Plantae,Magnoliophyta,Asteraceae,Bidens,connata,,Species,Muhl. ex Willd.,,
149b0461-276c-4acd-a59f-5a1eedb6ef65,NY,PreservedSpecimen,2920854,15854,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3284353,2016,North America,United States of America,New York,New York Co.," Central Park, Meer and Forts, between 109th and 110th Streets and between 6th and 7th Avenues",20,20,40.7975,-73.9524,GPS,25,D. E. Atha,,Leersia oryzoides (L.) Sw.,Plantae,Magnoliophyta,Poaceae,Leersia,oryzoides,,Species,(L.) Sw.,,
6d518abc-1904-4971-910f-256375d5160b,NY,PreservedSpecimen,2920855,15855,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3284360,2016,North America,United States of America,New York,New York Co.," Central Park, Meer and Forts, between 109th and 110th Streets and between 6th and 7th Avenues",20,20,40.7977,-73.9535,GPS,25,D. E. Atha,,Persicaria minor (Huds.) Opiz,Plantae,Magnoliophyta,Polygonaceae,Persicaria,minor,,Species,(Huds.) Opiz,,
65ef73da-72c6-475b-a70f-81f4a519a5b1,NY,PreservedSpecimen,2920856,15856,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3284420,2016,North America,United States of America,New York,New York Co.," Central Park, Meer and Forts, between 109th and 110th Streets and between 5th and 6th Avenues",20,20,40.7969,-73.9503,GPS,25,D. E. Atha,,Typha angustifolia L.,Plantae,Magnoliophyta,Typhaceae,Typha,angustifolia,,Species,L.,,
55721bfa-4079-45d4-a1a7-a3024590eef6,NY,PreservedSpecimen,2920857,15857,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3284421,2016,North America,United States of America,New York,New York Co.," Central Park, Meer and Forts, between 109th and 110th Streets and between 5th and 6th Avenues",20,20,40.7969,-73.9503,GPS,25,D. E. Atha,,Sagittaria latifolia Willd.,Plantae,Magnoliophyta,Alismataceae,Sagittaria,latifolia,,Species,Willd.,,
802f90bd-7ade-4307-9d9b-7a348dd0480a,NY,PreservedSpecimen,2920858,15858,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3284424,2016,North America,United States of America,New York,New York Co.," Central Park, Meer and Forts, between 107th and 108th Streets and between 5th and 6th Avenues",20,20,40.7956,-73.9508,GPS,25,D. E. Atha,,Symphyotrichum puniceum (L.) Á.Löve & D.Löve var. puniceum,Plantae,Magnoliophyta,Asteraceae,Symphyotrichum,puniceum,puniceum,Variety,(L.) Á.Löve & D.Löve,,
ceece94f-331c-4315-aace-8df4a92ca1ac,NY,PreservedSpecimen,2920859,15859,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3284425,2016,North America,United States of America,New York,New York Co.," Central Park, Meer and Forts, between 107th and 108th Streets and between 5th and 6th Avenues",20,20,40.7952,-73.951,GPS,25,,,Cyperus,Plantae,Magnoliophyta,Cyperaceae,Cyperus,,,Genus,,,
56be22e0-9b1c-4c2f-a5e0-8d30600947c4,NY,PreservedSpecimen,2920860,15860,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3284486,2016,North America,United States of America,New York,New York Co.," Central Park, Meer and Forts, between 106th and 107th Streets and between 5th and 6th Avenues",18,18,40.7953,-73.9522,GPS,25,D. E. Atha,,Asclepias curassavica L.,Plantae,Magnoliophyta,Apocynaceae,Asclepias,curassavica,,Species,L.,,
bc6738b6-c8e2-420c-bda0-e8c611410f44,NY,PreservedSpecimen,2920861,15861,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3284651,2016,North America,United States of America,New York,New York Co.,"Central Park, North Meadow, between 104th and 105th Streets and between 6th and 7th Avenues, edge of Bridle Path",24,24,40.7942,-73.9553,GPS,25,D. E. Atha,,Conoclinium coelestinum (L.) DC.,Plantae,Magnoliophyta,Asteraceae,Conoclinium,coelestinum,,Species,(L.) DC.,,
0ca00be3-d781-4ddd-9780-a7a4de0882d0,NY,PreservedSpecimen,2236117,14117,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2390966,2013,North America,United States of America,New York,New York Co.,"Central Park, Hallett Nature Sanctuary, between 61st and 62nd Sts and between 5th and 6th Avenues",16,16,40.7673,-73.9753,GPS,25,D. E. Atha,,Ilex opaca Aiton,Plantae,Magnoliophyta,Aquifoliaceae,Ilex,opaca,,Species,Aiton,,
